Model,LastTimeWithData,ti,Time,Predict,Real
Dummy,2023-11-18 15:30:00,5,2023-11-18 18:00:00,2.0,2.0
Dummy,2023-11-18 15:00:00,6,2023-11-18 18:00:00,0.0,2.0
Dummy,2023-11-18 18:00:00,1,2023-11-18 18:30:00,2.0,5.0
Dummy,2023-11-18 17:30:00,2,2023-11-18 18:30:00,1.0,5.0
Dummy,2023-11-18 17:00:00,3,2023-11-18 18:30:00,2.0,5.0
Dummy,2023-11-18 16:30:00,4,2023-11-18 18:30:00,4.0,5.0
Dummy,2023-11-18 16:00:00,5,2023-11-18 18:30:00,3.0,5.0
Dummy,2023-11-18 15:30:00,6,2023-11-18 18:30:00,2.0,5.0
Dummy,2023-11-18 18:30:00,1,2023-11-18 19:00:00,5.0,4.0
Dummy,2023-11-18 18:00:00,2,2023-11-18 19:00:00,2.0,4.0
Dummy,2023-11-18 17:30:00,3,2023-11-18 19:00:00,1.0,4.0
Dummy,2023-11-18 17:00:00,4,2023-11-18 19:00:00,2.0,4.0
Dummy,2023-11-18 16:30:00,5,2023-11-18 19:00:00,4.0,4.0
Dummy,2023-11-18 16:00:00,6,2023-11-18 19:00:00,3.0,4.0
Dummy,2023-11-18 19:00:00,1,2023-11-18 19:30:00,4.0,1.0
Dummy,2023-11-18 18:30:00,2,2023-11-18 19:30:00,5.0,1.0
Dummy,2023-11-18 18:00:00,3,2023-11-18 19:30:00,2.0,1.0
Dummy,2023-11-18 17:30:00,4,2023-11-18 19:30:00,1.0,1.0
Dummy,2023-11-18 17:00:00,5,2023-11-18 19:30:00,2.0,1.0
Dummy,2023-11-18 16:30:00,6,2023-11-18 19:30:00,4.0,1.0
Dummy,2023-11-18 19:30:00,1,2023-11-18 20:00:00,1.0,2.0
Dummy,2023-11-18 19:00:00,2,2023-11-18 20:00:00,4.0,2.0
Dummy,2023-11-18 18:30:00,3,2023-11-18 20:00:00,5.0,2.0
Dummy,2023-11-18 18:00:00,4,2023-11-18 20:00:00,2.0,2.0
Dummy,2023-11-18 17:30:00,5,2023-11-18 20:00:00,1.0,2.0
Dummy,2023-11-18 17:00:00,6,2023-11-18 20:00:00,2.0,2.0
Dummy,2023-11-18 20:00:00,1,2023-11-18 20:30:00,2.0,1.0
Dummy,2023-11-18 19:30:00,2,2023-11-18 20:30:00,1.0,1.0
Dummy,2023-11-18 19:00:00,3,2023-11-18 20:30:00,4.0,1.0
Dummy,2023-11-18 18:30:00,4,2023-11-18 20:30:00,5.0,1.0
Dummy,2023-11-18 18:00:00,5,2023-11-18 20:30:00,2.0,1.0
Dummy,2023-11-18 17:30:00,6,2023-11-18 20:30:00,1.0,1.0
Dummy,2023-11-18 20:30:00,1,2023-11-18 21:00:00,1.0,6.0
Dummy,2023-11-18 20:00:00,2,2023-11-18 21:00:00,2.0,6.0
Dummy,2023-11-18 19:30:00,3,2023-11-18 21:00:00,1.0,6.0
Dummy,2023-11-18 19:00:00,4,2023-11-18 21:00:00,4.0,6.0
Dummy,2023-11-18 18:30:00,5,2023-11-18 21:00:00,5.0,6.0
Dummy,2023-11-18 18:00:00,6,2023-11-18 21:00:00,2.0,6.0
Dummy,2023-11-18 21:00:00,1,2023-11-18 21:30:00,6.0,6.0
Dummy,2023-11-18 20:30:00,2,2023-11-18 21:30:00,1.0,6.0
Dummy,2023-11-18 20:00:00,3,2023-11-18 21:30:00,2.0,6.0
Dummy,2023-11-18 19:30:00,4,2023-11-18 21:30:00,1.0,6.0
Dummy,2023-11-18 19:00:00,5,2023-11-18 21:30:00,4.0,6.0
Dummy,2023-11-18 18:30:00,6,2023-11-18 21:30:00,5.0,6.0
Dummy,2023-11-18 21:30:00,1,2023-11-18 22:00:00,6.0,2.0
Dummy,2023-11-18 21:00:00,2,2023-11-18 22:00:00,6.0,2.0
Dummy,2023-11-18 20:30:00,3,2023-11-18 22:00:00,1.0,2.0
Dummy,2023-11-18 20:00:00,4,2023-11-18 22:00:00,2.0,2.0
Dummy,2023-11-18 19:30:00,5,2023-11-18 22:00:00,1.0,2.0
Dummy,2023-11-18 19:00:00,6,2023-11-18 22:00:00,4.0,2.0
Dummy,2023-11-18 22:00:00,1,2023-11-18 22:30:00,2.0,1.0
Dummy,2023-11-18 21:30:00,2,2023-11-18 22:30:00,6.0,1.0
Dummy,2023-11-18 21:00:00,3,2023-11-18 22:30:00,6.0,1.0
Dummy,2023-11-18 20:30:00,4,2023-11-18 22:30:00,1.0,1.0
Dummy,2023-11-18 20:00:00,5,2023-11-18 22:30:00,2.0,1.0
Dummy,2023-11-18 19:30:00,6,2023-11-18 22:30:00,1.0,1.0
Dummy,2023-11-18 22:30:00,1,2023-11-18 23:00:00,1.0,3.0
Dummy,2023-11-18 22:00:00,2,2023-11-18 23:00:00,2.0,3.0
Dummy,2023-11-18 21:30:00,3,2023-11-18 23:00:00,6.0,3.0
Dummy,2023-11-18 21:00:00,4,2023-11-18 23:00:00,6.0,3.0
Dummy,2023-11-18 20:30:00,5,2023-11-18 23:00:00,1.0,3.0
Dummy,2023-11-18 20:00:00,6,2023-11-18 23:00:00,2.0,3.0
Dummy,2023-11-18 23:00:00,1,2023-11-18 23:30:00,3.0,2.0
Dummy,2023-11-18 22:30:00,2,2023-11-18 23:30:00,1.0,2.0
Dummy,2023-11-18 22:00:00,3,2023-11-18 23:30:00,2.0,2.0
Dummy,2023-11-18 21:30:00,4,2023-11-18 23:30:00,6.0,2.0
Dummy,2023-11-18 21:00:00,5,2023-11-18 23:30:00,6.0,2.0
Dummy,2023-11-18 20:30:00,6,2023-11-18 23:30:00,1.0,2.0
Dummy,2023-11-18 23:30:00,1,2023-11-19 00:00:00,2.0,0.0
Dummy,2023-11-18 23:00:00,2,2023-11-19 00:00:00,3.0,0.0
Dummy,2023-11-18 22:30:00,3,2023-11-19 00:00:00,1.0,0.0
Dummy,2023-11-18 22:00:00,4,2023-11-19 00:00:00,2.0,0.0
Dummy,2023-11-18 21:30:00,5,2023-11-19 00:00:00,6.0,0.0
Dummy,2023-11-18 21:00:00,6,2023-11-19 00:00:00,6.0,0.0
Dummy,2023-11-19 00:00:00,1,2023-11-19 00:30:00,0.0,2.0
Dummy,2023-11-18 23:30:00,2,2023-11-19 00:30:00,2.0,2.0
Dummy,2023-11-18 23:00:00,3,2023-11-19 00:30:00,3.0,2.0
Dummy,2023-11-18 22:30:00,4,2023-11-19 00:30:00,1.0,2.0
Dummy,2023-11-18 22:00:00,5,2023-11-19 00:30:00,2.0,2.0
Dummy,2023-11-18 21:30:00,6,2023-11-19 00:30:00,6.0,2.0
Dummy,2023-11-19 00:30:00,1,2023-11-19 01:00:00,2.0,6.0
Dummy,2023-11-19 00:00:00,2,2023-11-19 01:00:00,0.0,6.0
Dummy,2023-11-18 23:30:00,3,2023-11-19 01:00:00,2.0,6.0
Dummy,2023-11-18 23:00:00,4,2023-11-19 01:00:00,3.0,6.0
Dummy,2023-11-18 22:30:00,5,2023-11-19 01:00:00,1.0,6.0
Dummy,2023-11-18 22:00:00,6,2023-11-19 01:00:00,2.0,6.0
Dummy,2023-11-19 01:00:00,1,2023-11-19 01:30:00,6.0,2.0
Dummy,2023-11-19 00:30:00,2,2023-11-19 01:30:00,2.0,2.0
Dummy,2023-11-19 00:00:00,3,2023-11-19 01:30:00,0.0,2.0
Dummy,2023-11-18 23:30:00,4,2023-11-19 01:30:00,2.0,2.0
Dummy,2023-11-18 23:00:00,5,2023-11-19 01:30:00,3.0,2.0
Dummy,2023-11-18 22:30:00,6,2023-11-19 01:30:00,1.0,2.0
Dummy,2023-11-19 01:30:00,1,2023-11-19 02:00:00,2.0,2.0
Dummy,2023-11-19 01:00:00,2,2023-11-19 02:00:00,6.0,2.0
Dummy,2023-11-19 00:30:00,3,2023-11-19 02:00:00,2.0,2.0
Dummy,2023-11-19 00:00:00,4,2023-11-19 02:00:00,0.0,2.0
Dummy,2023-11-18 23:30:00,5,2023-11-19 02:00:00,2.0,2.0
Dummy,2023-11-18 23:00:00,6,2023-11-19 02:00:00,3.0,2.0
Dummy,2023-11-19 02:00:00,1,2023-11-19 02:30:00,2.0,0.0
Dummy,2023-11-19 01:30:00,2,2023-11-19 02:30:00,2.0,0.0
Dummy,2023-11-19 01:00:00,3,2023-11-19 02:30:00,6.0,0.0
Dummy,2023-11-19 00:30:00,4,2023-11-19 02:30:00,2.0,0.0
Dummy,2023-11-19 00:00:00,5,2023-11-19 02:30:00,0.0,0.0
Dummy,2023-11-18 23:30:00,6,2023-11-19 02:30:00,2.0,0.0
Dummy,2023-11-19 02:30:00,1,2023-11-19 03:00:00,0.0,1.0
Dummy,2023-11-19 02:00:00,2,2023-11-19 03:00:00,2.0,1.0
Dummy,2023-11-19 01:30:00,3,2023-11-19 03:00:00,2.0,1.0
Dummy,2023-11-19 01:00:00,4,2023-11-19 03:00:00,6.0,1.0
Dummy,2023-11-19 00:30:00,5,2023-11-19 03:00:00,2.0,1.0
Dummy,2023-11-19 00:00:00,6,2023-11-19 03:00:00,0.0,1.0
Dummy,2023-11-19 03:00:00,1,2023-11-19 03:30:00,1.0,1.0
Dummy,2023-11-19 02:30:00,2,2023-11-19 03:30:00,0.0,1.0
Dummy,2023-11-19 02:00:00,3,2023-11-19 03:30:00,2.0,1.0
Dummy,2023-11-19 01:30:00,4,2023-11-19 03:30:00,2.0,1.0
Dummy,2023-11-19 01:00:00,5,2023-11-19 03:30:00,6.0,1.0
Dummy,2023-11-19 00:30:00,6,2023-11-19 03:30:00,2.0,1.0
Dummy,2023-11-19 03:30:00,1,2023-11-19 04:00:00,1.0,1.0
Dummy,2023-11-19 03:00:00,2,2023-11-19 04:00:00,1.0,1.0
Dummy,2023-11-19 02:30:00,3,2023-11-19 04:00:00,0.0,1.0
Dummy,2023-11-19 02:00:00,4,2023-11-19 04:00:00,2.0,1.0
Dummy,2023-11-19 01:30:00,5,2023-11-19 04:00:00,2.0,1.0
Dummy,2023-11-19 01:00:00,6,2023-11-19 04:00:00,6.0,1.0
Dummy,2023-11-19 04:00:00,1,2023-11-19 04:30:00,1.0,1.0
Dummy,2023-11-19 03:30:00,2,2023-11-19 04:30:00,1.0,1.0
Dummy,2023-11-19 03:00:00,3,2023-11-19 04:30:00,1.0,1.0
Dummy,2023-11-19 02:30:00,4,2023-11-19 04:30:00,0.0,1.0
Dummy,2023-11-19 02:00:00,5,2023-11-19 04:30:00,2.0,1.0
Dummy,2023-11-19 01:30:00,6,2023-11-19 04:30:00,2.0,1.0
Dummy,2023-11-19 04:30:00,1,2023-11-19 05:00:00,1.0,0.0
Dummy,2023-11-19 04:00:00,2,2023-11-19 05:00:00,1.0,0.0
Dummy,2023-11-19 03:30:00,3,2023-11-19 05:00:00,1.0,0.0
Dummy,2023-11-19 03:00:00,4,2023-11-19 05:00:00,1.0,0.0
Dummy,2023-11-19 02:30:00,5,2023-11-19 05:00:00,0.0,0.0
Dummy,2023-11-19 02:00:00,6,2023-11-19 05:00:00,2.0,0.0
Dummy,2023-11-19 05:00:00,1,2023-11-19 05:30:00,0.0,0.0
Dummy,2023-11-19 04:30:00,2,2023-11-19 05:30:00,1.0,0.0
Dummy,2023-11-19 04:00:00,3,2023-11-19 05:30:00,1.0,0.0
Dummy,2023-11-19 03:30:00,4,2023-11-19 05:30:00,1.0,0.0
Dummy,2023-11-19 03:00:00,5,2023-11-19 05:30:00,1.0,0.0
Dummy,2023-11-19 02:30:00,6,2023-11-19 05:30:00,0.0,0.0
Dummy,2023-11-19 05:30:00,1,2023-11-19 06:00:00,0.0,0.0
Dummy,2023-11-19 05:00:00,2,2023-11-19 06:00:00,0.0,0.0
Dummy,2023-11-19 04:30:00,3,2023-11-19 06:00:00,1.0,0.0
Dummy,2023-11-19 04:00:00,4,2023-11-19 06:00:00,1.0,0.0
Dummy,2023-11-19 03:30:00,5,2023-11-19 06:00:00,1.0,0.0
Dummy,2023-11-19 03:00:00,6,2023-11-19 06:00:00,1.0,0.0
Dummy,2023-11-19 06:00:00,1,2023-11-19 06:30:00,0.0,0.0
Dummy,2023-11-19 05:30:00,2,2023-11-19 06:30:00,0.0,0.0
Dummy,2023-11-19 05:00:00,3,2023-11-19 06:30:00,0.0,0.0
Dummy,2023-11-19 04:30:00,4,2023-11-19 06:30:00,1.0,0.0
Dummy,2023-11-19 04:00:00,5,2023-11-19 06:30:00,1.0,0.0
Dummy,2023-11-19 03:30:00,6,2023-11-19 06:30:00,1.0,0.0
Dummy,2023-11-19 06:30:00,1,2023-11-19 07:00:00,0.0,0.0
Dummy,2023-11-19 06:00:00,2,2023-11-19 07:00:00,0.0,0.0
Dummy,2023-11-19 05:30:00,3,2023-11-19 07:00:00,0.0,0.0
Dummy,2023-11-19 05:00:00,4,2023-11-19 07:00:00,0.0,0.0
Dummy,2023-11-19 04:30:00,5,2023-11-19 07:00:00,1.0,0.0
Dummy,2023-11-19 04:00:00,6,2023-11-19 07:00:00,1.0,0.0
Dummy,2023-11-19 07:00:00,1,2023-11-19 07:30:00,0.0,0.0
Dummy,2023-11-19 06:30:00,2,2023-11-19 07:30:00,0.0,0.0
Dummy,2023-11-19 06:00:00,3,2023-11-19 07:30:00,0.0,0.0
Dummy,2023-11-19 05:30:00,4,2023-11-19 07:30:00,0.0,0.0
Dummy,2023-11-19 05:00:00,5,2023-11-19 07:30:00,0.0,0.0
Dummy,2023-11-19 04:30:00,6,2023-11-19 07:30:00,1.0,0.0
Dummy,2023-11-19 07:30:00,1,2023-11-19 08:00:00,0.0,0.0
Dummy,2023-11-19 07:00:00,2,2023-11-19 08:00:00,0.0,0.0
Dummy,2023-11-19 06:30:00,3,2023-11-19 08:00:00,0.0,0.0
Dummy,2023-11-19 06:00:00,4,2023-11-19 08:00:00,0.0,0.0
Dummy,2023-11-19 05:30:00,5,2023-11-19 08:00:00,0.0,0.0
Dummy,2023-11-19 05:00:00,6,2023-11-19 08:00:00,0.0,0.0
Dummy,2023-11-19 08:00:00,1,2023-11-19 08:30:00,0.0,0.0
Dummy,2023-11-19 07:30:00,2,2023-11-19 08:30:00,0.0,0.0
Dummy,2023-11-19 07:00:00,3,2023-11-19 08:30:00,0.0,0.0
Dummy,2023-11-19 06:30:00,4,2023-11-19 08:30:00,0.0,0.0
Dummy,2023-11-19 06:00:00,5,2023-11-19 08:30:00,0.0,0.0
Dummy,2023-11-19 05:30:00,6,2023-11-19 08:30:00,0.0,0.0
Dummy,2023-11-19 08:30:00,1,2023-11-19 09:00:00,0.0,0.0
Dummy,2023-11-19 08:00:00,2,2023-11-19 09:00:00,0.0,0.0
Dummy,2023-11-19 07:30:00,3,2023-11-19 09:00:00,0.0,0.0
Dummy,2023-11-19 07:00:00,4,2023-11-19 09:00:00,0.0,0.0
Dummy,2023-11-19 06:30:00,5,2023-11-19 09:00:00,0.0,0.0
Dummy,2023-11-19 06:00:00,6,2023-11-19 09:00:00,0.0,0.0
Dummy,2023-11-19 09:00:00,1,2023-11-19 09:30:00,0.0,0.0
Dummy,2023-11-19 08:30:00,2,2023-11-19 09:30:00,0.0,0.0
Dummy,2023-11-19 08:00:00,3,2023-11-19 09:30:00,0.0,0.0
Dummy,2023-11-19 07:30:00,4,2023-11-19 09:30:00,0.0,0.0
Dummy,2023-11-19 07:00:00,5,2023-11-19 09:30:00,0.0,0.0
Dummy,2023-11-19 06:30:00,6,2023-11-19 09:30:00,0.0,0.0
Dummy,2023-11-19 09:30:00,1,2023-11-19 10:00:00,0.0,1.0
Dummy,2023-11-19 09:00:00,2,2023-11-19 10:00:00,0.0,1.0
Dummy,2023-11-19 08:30:00,3,2023-11-19 10:00:00,0.0,1.0
Dummy,2023-11-19 08:00:00,4,2023-11-19 10:00:00,0.0,1.0
Dummy,2023-11-19 07:30:00,5,2023-11-19 10:00:00,0.0,1.0
Dummy,2023-11-19 07:00:00,6,2023-11-19 10:00:00,0.0,1.0
Dummy,2023-11-19 10:00:00,1,2023-11-19 10:30:00,1.0,0.0
Dummy,2023-11-19 09:30:00,2,2023-11-19 10:30:00,0.0,0.0
Dummy,2023-11-19 09:00:00,3,2023-11-19 10:30:00,0.0,0.0
Dummy,2023-11-19 08:30:00,4,2023-11-19 10:30:00,0.0,0.0
Dummy,2023-11-19 08:00:00,5,2023-11-19 10:30:00,0.0,0.0
Dummy,2023-11-19 07:30:00,6,2023-11-19 10:30:00,0.0,0.0
Dummy,2023-11-19 10:30:00,1,2023-11-19 11:00:00,0.0,0.0
Dummy,2023-11-19 10:00:00,2,2023-11-19 11:00:00,1.0,0.0
Dummy,2023-11-19 09:30:00,3,2023-11-19 11:00:00,0.0,0.0
Dummy,2023-11-19 09:00:00,4,2023-11-19 11:00:00,0.0,0.0
Dummy,2023-11-19 08:30:00,5,2023-11-19 11:00:00,0.0,0.0
Dummy,2023-11-19 08:00:00,6,2023-11-19 11:00:00,0.0,0.0
Dummy,2023-11-19 11:00:00,1,2023-11-19 11:30:00,0.0,0.0
Dummy,2023-11-19 10:30:00,2,2023-11-19 11:30:00,0.0,0.0
Dummy,2023-11-19 10:00:00,3,2023-11-19 11:30:00,1.0,0.0
Dummy,2023-11-19 09:30:00,4,2023-11-19 11:30:00,0.0,0.0
Dummy,2023-11-19 09:00:00,5,2023-11-19 11:30:00,0.0,0.0
Dummy,2023-11-19 08:30:00,6,2023-11-19 11:30:00,0.0,0.0
Dummy,2023-11-19 11:30:00,1,2023-11-19 12:00:00,0.0,0.0
Dummy,2023-11-19 11:00:00,2,2023-11-19 12:00:00,0.0,0.0
Dummy,2023-11-19 10:30:00,3,2023-11-19 12:00:00,0.0,0.0
Dummy,2023-11-19 10:00:00,4,2023-11-19 12:00:00,1.0,0.0
Dummy,2023-11-19 09:30:00,5,2023-11-19 12:00:00,0.0,0.0
Dummy,2023-11-19 09:00:00,6,2023-11-19 12:00:00,0.0,0.0
Dummy,2023-11-19 12:00:00,1,2023-11-19 12:30:00,0.0,0.0
Dummy,2023-11-19 11:30:00,2,2023-11-19 12:30:00,0.0,0.0
Dummy,2023-11-19 11:00:00,3,2023-11-19 12:30:00,0.0,0.0
Dummy,2023-11-19 10:30:00,4,2023-11-19 12:30:00,0.0,0.0
Dummy,2023-11-19 10:00:00,5,2023-11-19 12:30:00,1.0,0.0
Dummy,2023-11-19 09:30:00,6,2023-11-19 12:30:00,0.0,0.0
Dummy,2023-11-19 12:30:00,1,2023-11-19 13:00:00,0.0,2.0
Dummy,2023-11-19 12:00:00,2,2023-11-19 13:00:00,0.0,2.0
Dummy,2023-11-19 11:30:00,3,2023-11-19 13:00:00,0.0,2.0
Dummy,2023-11-19 11:00:00,4,2023-11-19 13:00:00,0.0,2.0
Dummy,2023-11-19 10:30:00,5,2023-11-19 13:00:00,0.0,2.0
Dummy,2023-11-19 10:00:00,6,2023-11-19 13:00:00,1.0,2.0
Dummy,2023-11-19 13:00:00,1,2023-11-19 13:30:00,2.0,1.0
Dummy,2023-11-19 12:30:00,2,2023-11-19 13:30:00,0.0,1.0
Dummy,2023-11-19 12:00:00,3,2023-11-19 13:30:00,0.0,1.0
Dummy,2023-11-19 11:30:00,4,2023-11-19 13:30:00,0.0,1.0
Dummy,2023-11-19 11:00:00,5,2023-11-19 13:30:00,0.0,1.0
Dummy,2023-11-19 10:30:00,6,2023-11-19 13:30:00,0.0,1.0
Dummy,2023-11-19 13:30:00,1,2023-11-19 14:00:00,1.0,1.0
Dummy,2023-11-19 13:00:00,2,2023-11-19 14:00:00,2.0,1.0
Dummy,2023-11-19 12:30:00,3,2023-11-19 14:00:00,0.0,1.0
Dummy,2023-11-19 12:00:00,4,2023-11-19 14:00:00,0.0,1.0
Dummy,2023-11-19 11:30:00,5,2023-11-19 14:00:00,0.0,1.0
Dummy,2023-11-19 11:00:00,6,2023-11-19 14:00:00,0.0,1.0
Dummy,2023-11-19 14:00:00,1,2023-11-19 14:30:00,1.0,2.0
Dummy,2023-11-19 13:30:00,2,2023-11-19 14:30:00,1.0,2.0
Dummy,2023-11-19 13:00:00,3,2023-11-19 14:30:00,2.0,2.0
Dummy,2023-11-19 12:30:00,4,2023-11-19 14:30:00,0.0,2.0
Dummy,2023-11-19 12:00:00,5,2023-11-19 14:30:00,0.0,2.0
Dummy,2023-11-19 11:30:00,6,2023-11-19 14:30:00,0.0,2.0
Dummy,2023-11-19 14:30:00,1,2023-11-19 15:00:00,2.0,4.0
Dummy,2023-11-19 14:00:00,2,2023-11-19 15:00:00,1.0,4.0
Dummy,2023-11-19 13:30:00,3,2023-11-19 15:00:00,1.0,4.0
Dummy,2023-11-19 13:00:00,4,2023-11-19 15:00:00,2.0,4.0
Dummy,2023-11-19 12:30:00,5,2023-11-19 15:00:00,0.0,4.0
Dummy,2023-11-19 12:00:00,6,2023-11-19 15:00:00,0.0,4.0
Dummy,2023-11-19 15:00:00,1,2023-11-19 15:30:00,4.0,4.0
Dummy,2023-11-19 14:30:00,2,2023-11-19 15:30:00,2.0,4.0
Dummy,2023-11-19 14:00:00,3,2023-11-19 15:30:00,1.0,4.0
Dummy,2023-11-19 13:30:00,4,2023-11-19 15:30:00,1.0,4.0
Dummy,2023-11-19 13:00:00,5,2023-11-19 15:30:00,2.0,4.0
Dummy,2023-11-19 12:30:00,6,2023-11-19 15:30:00,0.0,4.0
Dummy,2023-11-19 15:30:00,1,2023-11-19 16:00:00,4.0,3.0
Dummy,2023-11-19 15:00:00,2,2023-11-19 16:00:00,4.0,3.0
Dummy,2023-11-19 14:30:00,3,2023-11-19 16:00:00,2.0,3.0
Dummy,2023-11-19 14:00:00,4,2023-11-19 16:00:00,1.0,3.0
Dummy,2023-11-19 13:30:00,5,2023-11-19 16:00:00,1.0,3.0
Dummy,2023-11-19 13:00:00,6,2023-11-19 16:00:00,2.0,3.0
Dummy,2023-11-19 16:00:00,1,2023-11-19 16:30:00,3.0,1.0
Dummy,2023-11-19 15:30:00,2,2023-11-19 16:30:00,4.0,1.0
Dummy,2023-11-19 15:00:00,3,2023-11-19 16:30:00,4.0,1.0
Dummy,2023-11-19 14:30:00,4,2023-11-19 16:30:00,2.0,1.0
Dummy,2023-11-19 14:00:00,5,2023-11-19 16:30:00,1.0,1.0
Dummy,2023-11-19 13:30:00,6,2023-11-19 16:30:00,1.0,1.0
Dummy,2023-11-19 16:30:00,1,2023-11-19 17:00:00,1.0,3.0
Dummy,2023-11-19 16:00:00,2,2023-11-19 17:00:00,3.0,3.0
Dummy,2023-11-19 15:30:00,3,2023-11-19 17:00:00,4.0,3.0
Dummy,2023-11-19 15:00:00,4,2023-11-19 17:00:00,4.0,3.0
Dummy,2023-11-19 14:30:00,5,2023-11-19 17:00:00,2.0,3.0
Dummy,2023-11-19 14:00:00,6,2023-11-19 17:00:00,1.0,3.0
Dummy,2023-11-19 17:00:00,1,2023-11-19 17:30:00,3.0,2.0
Dummy,2023-11-19 16:30:00,2,2023-11-19 17:30:00,1.0,2.0
Dummy,2023-11-19 16:00:00,3,2023-11-19 17:30:00,3.0,2.0
Dummy,2023-11-19 15:30:00,4,2023-11-19 17:30:00,4.0,2.0
Dummy,2023-11-19 15:00:00,5,2023-11-19 17:30:00,4.0,2.0
Dummy,2023-11-19 14:30:00,6,2023-11-19 17:30:00,2.0,2.0
Dummy,2023-11-19 17:30:00,1,2023-11-19 18:00:00,2.0,1.0
Dummy,2023-11-19 17:00:00,2,2023-11-19 18:00:00,3.0,1.0
Dummy,2023-11-19 16:30:00,3,2023-11-19 18:00:00,1.0,1.0
Dummy,2023-11-19 16:00:00,4,2023-11-19 18:00:00,3.0,1.0
Dummy,2023-11-19 15:30:00,5,2023-11-19 18:00:00,4.0,1.0
Dummy,2023-11-19 15:00:00,6,2023-11-19 18:00:00,4.0,1.0
Dummy,2023-11-19 18:00:00,1,2023-11-19 18:30:00,1.0,2.0
Dummy,2023-11-19 17:30:00,2,2023-11-19 18:30:00,2.0,2.0
Dummy,2023-11-19 17:00:00,3,2023-11-19 18:30:00,3.0,2.0
Dummy,2023-11-19 16:30:00,4,2023-11-19 18:30:00,1.0,2.0
Dummy,2023-11-19 16:00:00,5,2023-11-19 18:30:00,3.0,2.0
Dummy,2023-11-19 15:30:00,6,2023-11-19 18:30:00,4.0,2.0
Dummy,2023-11-19 18:30:00,1,2023-11-19 19:00:00,2.0,6.0
Dummy,2023-11-19 18:00:00,2,2023-11-19 19:00:00,1.0,6.0
Dummy,2023-11-19 17:30:00,3,2023-11-19 19:00:00,2.0,6.0
Dummy,2023-11-19 17:00:00,4,2023-11-19 19:00:00,3.0,6.0
Dummy,2023-11-19 16:30:00,5,2023-11-19 19:00:00,1.0,6.0
Dummy,2023-11-19 16:00:00,6,2023-11-19 19:00:00,3.0,6.0
Dummy,2023-11-19 19:00:00,1,2023-11-19 19:30:00,6.0,5.0
Dummy,2023-11-19 18:30:00,2,2023-11-19 19:30:00,2.0,5.0
Dummy,2023-11-19 18:00:00,3,2023-11-19 19:30:00,1.0,5.0
Dummy,2023-11-19 17:30:00,4,2023-11-19 19:30:00,2.0,5.0
Dummy,2023-11-19 17:00:00,5,2023-11-19 19:30:00,3.0,5.0
Dummy,2023-11-19 16:30:00,6,2023-11-19 19:30:00,1.0,5.0
Dummy,2023-11-19 19:30:00,1,2023-11-19 20:00:00,5.0,5.0
Dummy,2023-11-19 19:00:00,2,2023-11-19 20:00:00,6.0,5.0
Dummy,2023-11-19 18:30:00,3,2023-11-19 20:00:00,2.0,5.0
Dummy,2023-11-19 18:00:00,4,2023-11-19 20:00:00,1.0,5.0
Dummy,2023-11-19 17:30:00,5,2023-11-19 20:00:00,2.0,5.0
Dummy,2023-11-19 17:00:00,6,2023-11-19 20:00:00,3.0,5.0
Dummy,2023-11-19 20:00:00,1,2023-11-19 20:30:00,5.0,5.0
Dummy,2023-11-19 19:30:00,2,2023-11-19 20:30:00,5.0,5.0
Dummy,2023-11-19 19:00:00,3,2023-11-19 20:30:00,6.0,5.0
Dummy,2023-11-19 18:30:00,4,2023-11-19 20:30:00,2.0,5.0
Dummy,2023-11-19 18:00:00,5,2023-11-19 20:30:00,1.0,5.0
Dummy,2023-11-19 17:30:00,6,2023-11-19 20:30:00,2.0,5.0
Dummy,2023-11-19 20:30:00,1,2023-11-19 21:00:00,5.0,2.0
Dummy,2023-11-19 20:00:00,2,2023-11-19 21:00:00,5.0,2.0
Dummy,2023-11-19 19:30:00,3,2023-11-19 21:00:00,5.0,2.0
Dummy,2023-11-19 19:00:00,4,2023-11-19 21:00:00,6.0,2.0
Dummy,2023-11-19 18:30:00,5,2023-11-19 21:00:00,2.0,2.0
Dummy,2023-11-19 18:00:00,6,2023-11-19 21:00:00,1.0,2.0
Dummy,2023-11-19 21:00:00,1,2023-11-19 21:30:00,2.0,4.0
Dummy,2023-11-19 20:30:00,2,2023-11-19 21:30:00,5.0,4.0
Dummy,2023-11-19 20:00:00,3,2023-11-19 21:30:00,5.0,4.0
Dummy,2023-11-19 19:30:00,4,2023-11-19 21:30:00,5.0,4.0
Dummy,2023-11-19 19:00:00,5,2023-11-19 21:30:00,6.0,4.0
Dummy,2023-11-19 18:30:00,6,2023-11-19 21:30:00,2.0,4.0
Dummy,2023-11-19 21:30:00,1,2023-11-19 22:00:00,4.0,3.0
Dummy,2023-11-19 21:00:00,2,2023-11-19 22:00:00,2.0,3.0
Dummy,2023-11-19 20:30:00,3,2023-11-19 22:00:00,5.0,3.0
Dummy,2023-11-19 20:00:00,4,2023-11-19 22:00:00,5.0,3.0
Dummy,2023-11-19 19:30:00,5,2023-11-19 22:00:00,5.0,3.0
Dummy,2023-11-19 19:00:00,6,2023-11-19 22:00:00,6.0,3.0
Dummy,2023-11-19 22:00:00,1,2023-11-19 22:30:00,3.0,2.0
Dummy,2023-11-19 21:30:00,2,2023-11-19 22:30:00,4.0,2.0
